seed,alg,layer,err,n
9,ADAPT,8,1.5525831681740918,12
9,ADAPT,9,1.0927490116266725,12
9,ADAPT,10,0.8578283115232246,12
9,ADAPT,11,0.8577742754511704,12
9,ADAPT,12,0.5216335209358611,12
9,ADAPT,13,0.1873713697938122,12
9,ADAPT,14,0.17812255700602364,12
9,ADAPT,15,0.16991220201690993,12
9,ADAPT,16,0.1611328230982778,12
9,ADAPT,17,0.11110119489591241,12
9,ADAPT,18,0.10656573695838034,12
9,ADAPT,19,0.10517753591059176,12
9,ADAPT,20,0.10453008716435974,12
9,ADAPT,21,0.10422644274850157,12
9,ADAPT,22,0.10420648896829121,12
9,QAOA,2,4.781950661662501,12
9,QAOA,4,1.8953253626562123,12
9,QAOA,6,4.522150483858635,12
9,QAOA,8,1.1752125166265976,12
9,QAOA,10,4.245570646174759,12
9,QAOA,12,3.6938824854031793,12
9,QAOA,14,4.504750343077815,12
9,QAOA,16,0.5580844955177469,12
9,QAOA,18,4.44046457202778,12
10,ADAPT,2,5.355858715807159,12
10,ADAPT,3,4.863385009377069,12
10,ADAPT,4,4.379439006716645,12
10,ADAPT,5,3.924045420645591,12
10,ADAPT,6,3.489411756726554,12
10,ADAPT,7,3.1258036005491405,12
10,ADAPT,8,2.804705555245043,12
10,ADAPT,9,2.5854759266717053,12
10,ADAPT,10,2.5854398656472632,12
10,ADAPT,11,2.1110232030805207,12
10,ADAPT,12,2.0177071127342465,12
10,ADAPT,13,1.6030193904129924,12
10,ADAPT,14,1.4832669524472628,12
10,ADAPT,15,1.4042944292038229,12
10,ADAPT,16,1.3512676313166523,12
10,ADAPT,17,1.329028427721056,12
10,ADAPT,18,1.3019762127791026,12
10,ADAPT,19,1.278788117100035,12
10,ADAPT,20,1.218268667951257,12
10,ADAPT,21,1.2111313596977453,12
10,ADAPT,22,1.2084475156856662,12
10,QAOA,2,5.3558587158072015,12
10,QAOA,4,5.262560030976349,12
10,QAOA,6,2.572212789678037,12
10,QAOA,8,2.565433735489691,12
10,QAOA,10,1.2784878869359524,12
10,QAOA,12,1.5170035768262764,12
10,QAOA,14,2.0641413629566188,12
10,QAOA,16,5.0840267904214045,12
10,QAOA,18,0.9066357965764595,12
11,ADAPT,2,4.479830431827622,12
11,ADAPT,3,3.9912175461256005,12
11,ADAPT,4,3.5055751622912616,12
11,ADAPT,5,3.028823359282523,12
11,ADAPT,6,2.566924832460952,12
11,ADAPT,7,2.185565411375652,12
11,ADAPT,8,1.922143415956409,12
11,ADAPT,9,1.741404433775017,12
11,ADAPT,10,1.7413869735956702,12
11,ADAPT,11,1.10798022834026,12
11,ADAPT,12,0.6986207408584058,12
11,ADAPT,13,0.6217461842883232,12
11,ADAPT,14,0.5996451104024736,12
11,ADAPT,15,0.4622003718635348,12
11,ADAPT,16,0.3765217606072895,12
11,ADAPT,17,0.37297416077613477,12
11,ADAPT,18,0.3244485798647716,12
11,ADAPT,19,0.32279523538527144,12
11,ADAPT,20,0.3210871169626337,12
11,ADAPT,21,0.3204079283758716,12
11,ADAPT,22,0.32031541481876147,12
11,QAOA,2,2.685893951947982,12
11,QAOA,4,4.322266582910721,12
11,QAOA,6,4.373412064469065,12
11,QAOA,8,4.268333254055769,12
11,QAOA,10,1.3061053875182829,12
11,QAOA,12,4.233998511554869,12
11,QAOA,14,4.233697054580713,12
11,QAOA,16,4.242976341451248,12
11,QAOA,18,4.21333980992951,12
12,ADAPT,2,4.819511004108055,12
12,ADAPT,3,4.321763592909612,12
12,ADAPT,4,3.8248960469397737,12
12,ADAPT,5,3.3390926329918216,12
12,ADAPT,6,2.891093232885911,12
12,ADAPT,7,2.4747896582608533,12
12,ADAPT,8,2.084743531763362,12
12,ADAPT,9,2.0847358297288388,12
12,ADAPT,10,1.6618762485054255,12
12,ADAPT,11,1.6016471402333892,12
12,ADAPT,12,1.3798867428152626,12
12,ADAPT,13,1.2684487952267212,12
12,ADAPT,14,1.0586704864554513,12
12,ADAPT,15,0.7782945283653291,12
12,ADAPT,16,0.5949716970720722,12
12,ADAPT,17,0.4852209109234735,12
12,ADAPT,18,0.391282726005187,12
12,ADAPT,19,0.3362898269342516,12
12,ADAPT,20,0.20795466016004127,12
12,ADAPT,21,0.12239686431284724,12
12,ADAPT,22,0.07141371193258905,12
12,QAOA,2,4.804251987823726,12
12,QAOA,4,4.638053971778927,12
12,QAOA,6,4.697470421762954,12
12,QAOA,8,4.594023287179045,12
12,QAOA,10,1.5726471498958396,12
12,QAOA,12,4.588341450227919,12
12,QAOA,14,3.7670284949913047,12
12,QAOA,16,4.534051788602447,12
12,QAOA,18,4.454816658069067,12
13,ADAPT,2,4.324984604623381,12
13,ADAPT,3,3.849108117182464,12
13,ADAPT,4,3.3871788598355828,12
13,ADAPT,5,2.93224947161233,12
13,ADAPT,6,2.5077026373790368,12
13,ADAPT,7,2.1045251446612205,12
13,ADAPT,8,1.7942174595238676,12
13,ADAPT,9,1.386215135045834,12
13,ADAPT,10,1.3862057162598873,12
13,ADAPT,11,1.060358136203618,12
13,ADAPT,12,0.8590285219083142,12
13,ADAPT,13,0.7622168915708443,12
13,ADAPT,14,0.7089797016257897,12
13,ADAPT,15,0.6719505834064528,12
13,ADAPT,16,0.6147773809954309,12
13,ADAPT,17,0.5964040898698286,12
13,ADAPT,18,0.5834787757326474,12
13,ADAPT,19,0.5819791045615474,12
13,ADAPT,20,0.5230860488165696,12
13,ADAPT,21,0.5187295647486394,12
13,ADAPT,22,0.5186506686603778,12
13,QAOA,2,2.6288710300493214,12
13,QAOA,4,4.319230025483577,12
13,QAOA,6,4.193839305596715,12
13,QAOA,8,1.7233961453302662,12
13,QAOA,10,1.2878262118631874,12
13,QAOA,12,4.057248854970638,12
13,QAOA,14,4.048328093918947,12
13,QAOA,16,2.9750345216281,12
13,QAOA,18,0.6077810337505198,12
14,ADAPT,2,4.399797950405249,12
14,ADAPT,3,3.914375456211168,12
14,ADAPT,4,3.4324159366857785,12
14,ADAPT,5,2.951622845040962,12
14,ADAPT,6,2.507954519812614,12
14,ADAPT,7,2.067935542006463,12
14,ADAPT,8,1.757831453514072,12
14,ADAPT,9,1.5415939851817058,12
14,ADAPT,10,1.5415564921927292,12
14,ADAPT,11,1.5415529408015196,12
14,ADAPT,12,1.541537715210147,12
14,ADAPT,13,1.2137604614756121,12
14,ADAPT,14,1.09385395158953,12
14,ADAPT,15,0.9807651122391974,12
14,ADAPT,16,0.7948971459930618,12
14,ADAPT,17,0.7476014615284754,12
14,ADAPT,18,0.6966342541321922,12
14,ADAPT,19,0.660386635013051,12
14,ADAPT,20,0.6461587491013496,12
14,ADAPT,21,0.6377415363838175,12
14,ADAPT,22,0.6299340666383344,12
14,QAOA,2,4.39979795040526,12
14,QAOA,4,2.052674447861712,12
14,QAOA,6,1.6113391034604483,12
14,QAOA,8,1.2308862220586185,12
14,QAOA,10,4.18550852623525,12
14,QAOA,12,4.1610216291700155,12
14,QAOA,14,1.333656129473919,12
14,QAOA,16,4.117335378057824,12
14,QAOA,18,0.6133751054017722,12
15,ADAPT,2,4.688464952432263,12
15,ADAPT,3,4.1894912109424,12
15,ADAPT,4,3.7016031621905015,12
15,ADAPT,5,3.251282221907875,12
15,ADAPT,6,2.809044057210073,12
15,ADAPT,7,2.3695941506347893,12
15,ADAPT,8,2.1033547671616297,12
15,ADAPT,9,1.9132293121237716,12
15,ADAPT,10,1.0579076493475803,12
15,ADAPT,11,0.5656707790972888,12
15,ADAPT,12,0.13522273813668306,12
15,ADAPT,13,0.1280831447948927,12
15,ADAPT,14,0.12031464656396196,12
15,ADAPT,15,0.10414134671475139,12
15,ADAPT,16,0.07620328270096266,12
15,ADAPT,17,0.07445014872660494,12
15,ADAPT,18,0.07224406459132027,12
15,ADAPT,19,0.07117651636623634,12
15,ADAPT,20,0.07048744911922711,12
15,ADAPT,21,0.07004124476704021,12
15,ADAPT,22,0.00041370591396372447,12
15,QAOA,2,4.688464952432241,12
15,QAOA,4,4.555566326987247,12
15,QAOA,6,4.594006289254466,12
15,QAOA,8,0.9972840430765899,12
15,QAOA,10,4.4856554473228485,12
15,QAOA,12,0.8689681518349062,12
15,QAOA,14,3.912431379401312,12
15,QAOA,16,4.403401801777722,12
15,QAOA,18,4.330887223714637,12
16,ADAPT,2,5.197770920666226,12
16,ADAPT,3,4.699781354605435,12
16,ADAPT,4,4.206323798487357,12
16,ADAPT,5,3.713994948229587,12
16,ADAPT,6,3.2661160281140518,12
16,ADAPT,7,2.8634556857732285,12
16,ADAPT,8,2.480785274306946,12
16,ADAPT,9,2.0972136737670333,12
16,ADAPT,10,1.3731768910081144,12
16,ADAPT,11,0.8530639882979294,12
16,ADAPT,12,0.3981635063714286,12
16,ADAPT,13,0.23966650617091645,12
16,ADAPT,14,0.18215992492491395,12
16,ADAPT,15,0.118084319252862,12
16,ADAPT,16,0.09424124057660066,12
16,ADAPT,17,0.07713864022223405,12
16,ADAPT,18,0.0344439007638222,12
16,ADAPT,19,0.004589222372874957,12
16,ADAPT,20,0.0023921724028639346,12
16,ADAPT,21,0.0022991393754985268,12
16,ADAPT,22,0.0021352164175816313,12
16,QAOA,2,3.1642627208973977,12
16,QAOA,4,5.156114101724306,12
16,QAOA,6,1.825736683765527,12
16,QAOA,8,4.929124767793972,12
16,QAOA,10,4.638520703566215,12
16,QAOA,12,4.954178861279132,12
16,QAOA,14,2.1889455847978567,12
16,QAOA,16,0.9860819869277293,12
16,QAOA,18,4.798057233996168,12
17,ADAPT,2,4.93934278948208,12
17,ADAPT,3,4.440398316974228,12
17,ADAPT,4,3.941604364397854,12
17,ADAPT,5,3.445666703993112,12
17,ADAPT,6,2.9643516187065018,12
17,ADAPT,7,2.4919594610390057,12
17,ADAPT,8,2.024037169343149,12
17,ADAPT,9,1.491826917015974,12
17,ADAPT,10,1.1466540414595485,12
17,ADAPT,11,1.0946436808762279,12
17,ADAPT,12,0.9811648269809332,12
17,ADAPT,13,0.8414432907832037,12
17,ADAPT,14,0.787482258732151,12
17,ADAPT,15,0.6706639741910578,12
17,ADAPT,16,0.6125007763335653,12
17,ADAPT,17,0.5163911850887111,12
17,ADAPT,18,0.4106180487104716,12
17,ADAPT,19,0.30616993927344893,12
17,ADAPT,20,0.27603863199965417,12
17,ADAPT,21,0.24661984120471558,12
17,ADAPT,22,0.23469051686880604,12
17,QAOA,2,4.917085666658888,12
17,QAOA,4,4.883473989730277,12
17,QAOA,6,4.712094979936431,12
17,QAOA,8,1.2518980589579307,12
17,QAOA,10,1.3851773775980298,12
17,QAOA,12,4.649718226560925,12
17,QAOA,14,4.613464833872062,12
17,QAOA,16,4.706342596919985,12
17,QAOA,18,0.5332563573016671,12
18,ADAPT,2,5.246424700004827,12
18,ADAPT,3,4.750178889226717,12
18,ADAPT,4,4.256236958351806,12
18,ADAPT,5,3.788594981779106,12
18,ADAPT,6,3.2307072500312053,12
18,ADAPT,7,2.5911390604210567,12
18,ADAPT,8,2.1532426595979395,12
18,ADAPT,9,1.663152958800751,12
18,ADAPT,10,1.2082534937519043,12
18,ADAPT,11,0.7347891203360071,12
18,ADAPT,12,0.49556130837270373,12
18,ADAPT,13,0.4955212097108088,12
18,ADAPT,14,0.4955184434194635,12
18,ADAPT,15,0.49551587144014064,12
18,ADAPT,16,0.49551358670061774,12
18,ADAPT,17,0.4955121768701325,12
18,ADAPT,18,0.4955106411382353,12
18,ADAPT,19,0.4955095489804471,12
18,ADAPT,20,0.49550905470436035,12
18,ADAPT,21,0.4955085699427251,12
18,ADAPT,22,0.49550766990178374,12
18,QAOA,2,5.192097988308213,12
18,QAOA,4,2.8817139570608603,12
18,QAOA,6,3.3806835427721857,12
18,QAOA,8,1.5738788632971108,12
18,QAOA,10,1.2670823133425344,12
18,QAOA,12,4.89952197084499,12
18,QAOA,14,4.952980018366208,12
18,QAOA,16,1.4041953434554628,12
18,QAOA,18,4.981127380776286,12
19,ADAPT,2,4.763101178518532,12
19,ADAPT,3,4.275368032248608,12
19,ADAPT,4,3.796486843898684,12
19,ADAPT,5,3.322544507482963,12
19,ADAPT,6,2.8554423759339365,12
19,ADAPT,7,2.3981466301749705,12
19,ADAPT,8,1.8158079257040498,12
19,ADAPT,9,1.4539630394904108,12
19,ADAPT,10,1.0865395648383505,12
19,ADAPT,11,1.0865304216753202,12
19,ADAPT,12,0.48902893938696934,12
19,ADAPT,13,0.32783170193860656,12
19,ADAPT,14,0.14723043344674025,12
19,ADAPT,15,0.09537891061799897,12
19,ADAPT,16,0.09287620022567111,12
19,ADAPT,17,0.06477046000406261,12
19,ADAPT,18,0.06378797423941407,12
19,ADAPT,19,0.06373383578006298,12
19,ADAPT,20,0.06371278134340486,12
19,ADAPT,21,0.06370628751818685,12
19,ADAPT,22,0.06370445283716464,12
19,QAOA,2,2.828358291962296,12
19,QAOA,4,2.3163743469887024,12
19,QAOA,6,1.485805105909904,12
19,QAOA,8,1.1990752793829351,12
19,QAOA,10,0.9986429418409131,12
19,QAOA,12,1.955137960977634,12
19,QAOA,14,4.465819652878164,12
19,QAOA,16,4.442039611887999,12
19,QAOA,18,2.8072931756572856,12
20,ADAPT,2,5.373696788524271,12
20,ADAPT,3,4.877116421218769,12
20,ADAPT,4,4.425359257620023,12
20,ADAPT,5,3.9788465852093324,12
20,ADAPT,6,3.5348432822059337,12
20,ADAPT,7,3.215877665505918,12
20,ADAPT,8,2.9438053248629963,12
20,ADAPT,9,2.7300880744675204,12
20,ADAPT,10,2.0202147571551734,12
20,ADAPT,11,1.832551567383156,12
20,ADAPT,12,1.7071362981637357,12
20,ADAPT,13,1.5243485439020183,12
20,ADAPT,14,1.477833061059549,12
20,ADAPT,15,1.4454200774125283,12
20,ADAPT,16,1.4307076572058577,12
20,ADAPT,17,1.4234150498186722,12
20,ADAPT,18,1.421952486933698,12
20,ADAPT,19,1.3952201408214613,12
20,ADAPT,20,1.3879479318323007,12
20,ADAPT,21,1.3783379846365982,12
20,ADAPT,22,1.3737805350605043,12
20,QAOA,2,5.361636514077761,12
20,QAOA,4,5.266406868105127,12
20,QAOA,6,3.1259028066389263,12
20,QAOA,8,2.1758191446354367,12
20,QAOA,10,5.15210946608499,12
20,QAOA,12,5.144920763301233,12
20,QAOA,14,5.119098072799801,12
20,QAOA,16,4.535554450832727,12
20,QAOA,18,5.059977405975268,12
1,ADAPT,2,5.636507148389114,14
1,ADAPT,3,5.1372741521877465,14
1,ADAPT,4,3.4282232188925548,14
1,ADAPT,5,2.7407298123392145,14
1,ADAPT,6,2.397527531593351,14
1,ADAPT,7,2.2558412125953033,14
1,ADAPT,8,2.2150944888877007,14
1,ADAPT,9,2.20215649368415,14
1,ADAPT,10,2.1794286984157374,14
1,ADAPT,11,2.1626486348222436,14
1,ADAPT,12,2.1512345659665435,14
1,ADAPT,13,2.1381724341741695,14
1,ADAPT,14,2.1228447864062048,14
1,ADAPT,15,2.0454010304835144,14
1,ADAPT,16,2.0047947840707536,14
1,ADAPT,17,1.9822447770180993,14
1,ADAPT,18,1.9477293895869465,14
1,ADAPT,19,1.9308759324724143,14
1,ADAPT,20,1.9101287060297025,14
1,ADAPT,21,1.8967285428934026,14
1,ADAPT,22,1.881589056999747,14
1,QAOA,2,5.636507148389146,14
1,QAOA,4,5.606080609903934,14
1,QAOA,6,5.569895458366144,14
1,QAOA,8,2.122486980813065,14
1,QAOA,10,1.4448415358053381,14
1,QAOA,12,5.475253731771549,14
1,QAOA,14,1.2432655070683865,14
1,QAOA,16,5.457901945520074,14
1,QAOA,18,5.428096875332518,14
2,ADAPT,2,5.878390506239786,14
2,ADAPT,3,5.385725771385424,14
2,ADAPT,4,3.539707559427473,14
2,ADAPT,5,2.9227707837809653,14
2,ADAPT,6,2.668185508139107,14
2,ADAPT,7,2.5362958551627166,14
2,ADAPT,8,2.488182889568744,14
2,ADAPT,9,2.4656906101262237,14
2,ADAPT,10,2.4465243548507516,14
2,ADAPT,11,2.436984266420634,14
2,ADAPT,12,2.4302954184195436,14
2,ADAPT,13,2.425626566672989,14
2,ADAPT,14,2.422877322217907,14
2,ADAPT,15,2.4189896214094304,14
2,ADAPT,16,2.415654669431639,14
2,ADAPT,17,2.4133115111529513,14
2,ADAPT,18,2.410273695222166,14
2,ADAPT,19,2.4066894506479883,14
2,ADAPT,20,2.40353530447069,14
2,ADAPT,21,2.4009785450213563,14
2,ADAPT,22,2.3980773446155084,14
2,QAOA,2,5.8783905062397,14
2,QAOA,4,3.6548976413651317,14
2,QAOA,6,3.65491859989719,14
2,QAOA,8,5.8307660733222235,14
2,QAOA,10,5.748751912405162,14
2,QAOA,12,5.7459354881497156,14
2,QAOA,14,5.693675956738897,14
2,QAOA,16,5.716930087788249,14
2,QAOA,18,0.9244130929234657,14
3,ADAPT,2,5.78709151213274,14
3,ADAPT,3,5.287957644442663,14
3,ADAPT,4,3.3916863642835047,14
3,ADAPT,5,2.7560612196188288,14
3,ADAPT,6,2.3118310955090493,14
3,ADAPT,7,2.1343892128610484,14
3,ADAPT,8,2.0268571496279613,14
3,ADAPT,9,1.9804867858175648,14
3,ADAPT,10,1.9660428396629293,14
3,ADAPT,11,1.955997891855791,14
3,ADAPT,12,1.951523156809511,14
3,ADAPT,13,1.9468812772746098,14
3,ADAPT,14,1.9406422218052448,14
3,ADAPT,15,1.936213176955917,14
3,ADAPT,16,1.9337411017381925,14
3,ADAPT,17,1.9298282357908292,14
3,ADAPT,18,1.9257194924330463,14
3,ADAPT,19,1.9182440705016859,14
3,ADAPT,20,1.9116423025689713,14
3,ADAPT,21,1.9049692973053816,14
3,ADAPT,22,1.8967850223265046,14
3,QAOA,2,5.750762423888418,14
3,QAOA,4,2.896375910735564,14
3,QAOA,6,5.684625260136066,14
3,QAOA,8,5.649809442105653,14
3,QAOA,10,5.660373257892694,14
3,QAOA,12,5.618420334511423,14
3,QAOA,14,2.4288833955291196,14
3,QAOA,16,5.610468515712885,14
3,QAOA,18,5.5789566453977315,14
4,ADAPT,2,6.110498869111165,14
4,ADAPT,3,5.618241860168908,14
4,ADAPT,4,3.7396261965333473,14
4,ADAPT,5,3.073944435023133,14
4,ADAPT,6,2.607962071215937,14
4,ADAPT,7,2.425003277389081,14
4,ADAPT,8,2.3721628432924824,14
4,ADAPT,9,2.357384871938077,14
4,ADAPT,10,2.348797883362888,14
4,ADAPT,11,2.3457140249131996,14
4,ADAPT,12,2.3391131724825875,14
4,ADAPT,13,2.335702489164632,14
4,ADAPT,14,2.3338262425296143,14
4,ADAPT,15,2.3316538788235164,14
4,ADAPT,16,2.327473996191557,14
4,ADAPT,17,2.325864941827721,14
4,ADAPT,18,2.323544387752868,14
4,ADAPT,19,2.3201017229611516,14
4,ADAPT,20,2.317934668155221,14
4,ADAPT,21,2.3163083340456225,14
4,ADAPT,22,2.312862669737928,14
4,QAOA,2,6.031079396678322,14
4,QAOA,4,3.8072845013811722,14
4,QAOA,6,6.059379570541481,14
4,QAOA,8,5.9355042361237125,14
4,QAOA,10,5.960984325496433,14
4,QAOA,12,1.4240643196341765,14
4,QAOA,14,4.285067232646735,14
4,QAOA,16,4.966344355070422,14
4,QAOA,18,5.820319277122948,14
5,ADAPT,2,6.672276567395144,14
5,ADAPT,3,6.177181105152933,14
5,ADAPT,4,4.27193320287644,14
5,ADAPT,5,3.5591067259403992,14
5,ADAPT,6,3.1763002253077772,14
5,ADAPT,7,3.115142518558258,14
5,ADAPT,8,3.0710259983962835,14
5,ADAPT,9,3.060639239243983,14
5,ADAPT,10,3.0544395169903495,14
5,ADAPT,11,3.0479823823768264,14
5,ADAPT,12,3.0438595671379396,14
5,ADAPT,13,3.035997554036225,14
5,ADAPT,14,3.0332758940904405,14
5,ADAPT,15,3.029766976579868,14
5,ADAPT,16,3.024577943098386,14
5,ADAPT,17,3.018626341938692,14
5,ADAPT,18,3.0117338280360393,14
5,ADAPT,19,3.0076777038174747,14
5,ADAPT,20,2.997078775258938,14
5,ADAPT,21,2.9901028521261317,14
5,ADAPT,22,2.9827403531260686,14
5,QAOA,2,6.605841727431692,14
5,QAOA,4,3.1923026646364754,14
5,QAOA,6,6.579186804254622,14
5,QAOA,8,6.545019288024047,14
5,QAOA,10,6.613567470199644,14
5,QAOA,12,6.285180899332566,14
5,QAOA,14,1.9354958425977138,14
5,QAOA,16,6.474254742123495,14
5,QAOA,18,6.462385054362805,14
6,ADAPT,2,7.360923620629592,14
6,ADAPT,3,6.861836495194954,14
6,ADAPT,4,4.849897174401342,14
6,ADAPT,5,3.907402407996255,14
6,ADAPT,6,3.5471862758819306,14
6,ADAPT,7,3.4388208122895527,14
6,ADAPT,8,3.414512749104862,14
6,ADAPT,9,3.36776061876299,14
6,ADAPT,10,3.336835394213775,14
6,ADAPT,11,3.3271067679078854,14
6,ADAPT,12,3.316599338015834,14
6,ADAPT,13,3.2956621296933584,14
6,ADAPT,14,3.2862010098219905,14
6,ADAPT,15,3.2612613162437825,14
6,ADAPT,16,3.2242511904877347,14
6,ADAPT,17,3.201193425939234,14
6,ADAPT,18,3.182185899496659,14
6,ADAPT,19,3.167928396519848,14
6,ADAPT,20,3.1583985143911057,14
6,ADAPT,21,3.146016341428709,14
6,ADAPT,22,3.1320770216290015,14
6,QAOA,2,4.963837755426706,14
6,QAOA,4,7.360731768740422,14
6,QAOA,6,2.7355583786409383,14
6,QAOA,8,7.25530179689796,14
6,QAOA,10,2.647819942015328,14
6,QAOA,12,7.234554143466976,14
6,QAOA,14,7.208678315008402,14
6,QAOA,16,6.5374826497354235,14
6,QAOA,18,7.083482679264353,14
7,ADAPT,2,5.904116372771856,14
7,ADAPT,3,5.415658355205718,14
7,ADAPT,4,4.927431151039983,14
7,ADAPT,5,4.45870821605865,14
7,ADAPT,6,3.9983724440140946,14
7,ADAPT,7,3.5685261417357914,14
7,ADAPT,8,3.156912477509369,14
7,ADAPT,9,2.7014796117268283,14
7,ADAPT,10,2.2949720886886134,14
7,ADAPT,11,1.7359933653590076,14
7,ADAPT,12,1.3965390471560077,14
7,ADAPT,13,1.396453254812414,14
7,ADAPT,14,1.3964491499494933,14
7,ADAPT,15,0.9371160985936413,14
7,ADAPT,16,0.7515394851741739,14
7,ADAPT,17,0.7186678320693218,14
7,ADAPT,18,0.6937609574070827,14
7,ADAPT,19,0.6913047226295923,14
7,ADAPT,20,0.6756698299311061,14
7,ADAPT,21,0.33733752733435907,14
7,ADAPT,22,0.3355138215199567,14
7,QAOA,2,3.736545771917381,14
7,QAOA,4,5.819125334888366,14
7,QAOA,6,5.795942999171778,14
7,QAOA,8,1.817821595327743,14
7,QAOA,10,1.4600996195954643,14
7,QAOA,12,1.0218866271743927,14
7,QAOA,14,5.6955123412670865,14
7,QAOA,16,5.775317119616027,14
7,QAOA,18,4.597838632168468,14
8,ADAPT,2,6.698545867726377,14
8,ADAPT,3,6.210775536362846,14
8,ADAPT,4,4.351414757158384,14
8,ADAPT,5,3.6742085301039005,14
8,ADAPT,6,3.339395174836106,14
8,ADAPT,7,3.222569305368271,14
8,ADAPT,8,3.167933949845988,14
8,ADAPT,9,3.1266970088362918,14
8,ADAPT,10,3.1119571675813837,14
8,ADAPT,11,3.0940748621906735,14
8,ADAPT,12,3.089363371359699,14
8,ADAPT,13,3.0711989646350872,14
8,ADAPT,14,3.0295863222891235,14
8,ADAPT,15,3.0070322331339767,14
8,ADAPT,16,2.9836555476005095,14
8,ADAPT,17,2.9683162854305074,14
8,ADAPT,18,2.951012227931969,14
8,ADAPT,19,2.8725866996701335,14
8,ADAPT,20,2.7969249889357535,14
8,ADAPT,21,2.759952844272444,14
8,ADAPT,22,2.7430983356287406,14
8,QAOA,2,6.667041448352315,14
8,QAOA,4,6.648986360714055,14
8,QAOA,6,4.403964848286336,14
8,QAOA,8,6.511483704308844,14
8,QAOA,10,2.1852965727779754,14
8,QAOA,12,3.297281604450845,14
8,QAOA,14,6.514139228260902,14
8,QAOA,16,6.5550155047536975,14
8,QAOA,18,6.473686857566744,14
9,ADAPT,2,5.451856120599231,14
9,ADAPT,3,4.960145069604447,14
9,ADAPT,4,3.1740484910394358,14
9,ADAPT,5,2.6078277443808595,14
9,ADAPT,6,2.3132185388752617,14
9,ADAPT,7,2.1926062739591927,14
9,ADAPT,8,2.1402718728839005,14
9,ADAPT,9,2.1139342065115123,14
9,ADAPT,10,2.0801767781104203,14
9,ADAPT,11,2.0743503534744505,14
9,ADAPT,12,2.0668512973651367,14
9,ADAPT,13,2.05326611577755,14
9,ADAPT,14,2.0465268541982304,14
9,ADAPT,15,2.0408528675221937,14
9,ADAPT,16,2.0233788846403513,14
9,ADAPT,17,2.012393182903228,14
9,ADAPT,18,1.9969503360034082,14
9,ADAPT,19,1.9860544977696968,14
9,ADAPT,20,1.9775049351832017,14
9,ADAPT,21,1.967316296879435,14
9,ADAPT,22,1.9617284516265556,14
9,QAOA,2,5.451856120599295,14
9,QAOA,4,5.307595474353214,14
9,QAOA,6,5.500647681418272,14
9,QAOA,8,5.129704927504644,14
9,QAOA,10,1.5193435939200732,14
9,QAOA,12,1.084464627914631,14
9,QAOA,14,5.2562593726365385,14
9,QAOA,16,4.097497220960893,14
9,QAOA,18,3.7236588507015576,14
10,ADAPT,2,6.393193052935011,14
10,ADAPT,3,5.900352041429596,14
10,ADAPT,4,4.026559685841015,14
10,ADAPT,5,3.367076532984111,14
10,ADAPT,6,3.071160182166185,14
10,ADAPT,7,2.9892464095680857,14
10,ADAPT,8,2.9642304039445797,14
10,ADAPT,9,2.9553977854389046,14
10,ADAPT,10,2.9472278544019623,14
10,ADAPT,11,2.94082103194037,14
10,ADAPT,12,2.9358081533784706,14
10,ADAPT,13,2.924959152846103,14
10,ADAPT,14,2.787893663175275,14
10,ADAPT,15,2.630984527257862,14
10,ADAPT,16,2.62359688925142,14
10,ADAPT,17,2.611730048770845,14
10,ADAPT,18,2.605416956968927,14
10,ADAPT,19,2.59696805791134,14
10,ADAPT,20,2.5897928625523434,14
10,ADAPT,21,2.5815354051311523,14
10,ADAPT,22,2.575722021804051,14
10,QAOA,2,6.364570310751908,14
10,QAOA,4,6.336090547905886,14
10,QAOA,6,6.159468562309371,14
10,QAOA,8,2.720060928035842,14
10,QAOA,10,6.244165296359501,14
10,QAOA,12,2.1814375172747837,14
10,QAOA,14,6.2455505862542715,14
10,QAOA,16,6.221228530082527,14
10,QAOA,18,1.2284495312654826,14
11,ADAPT,2,5.990482514844214,14
11,ADAPT,3,5.494408570707659,14
11,ADAPT,4,3.6251477912326173,14
11,ADAPT,5,2.8234272665095084,14
11,ADAPT,6,2.346149730349012,14
11,ADAPT,7,2.1329992810691287,14
11,ADAPT,8,2.093216387535339,14
11,ADAPT,9,2.0316504514208376,14
11,ADAPT,10,2.0066513064379237,14
11,ADAPT,11,1.9051812356028712,14
11,ADAPT,12,1.856485078710115,14
11,ADAPT,13,1.8353981503126597,14
11,ADAPT,14,1.8187831503230854,14
11,ADAPT,15,1.7967421755349697,14
11,ADAPT,16,1.7518584322569382,14
11,ADAPT,17,1.727024080536868,14
11,ADAPT,18,1.714932244461366,14
11,ADAPT,19,1.6975560585161809,14
11,ADAPT,20,1.6835285466899315,14
11,ADAPT,21,1.669535959177054,14
11,ADAPT,22,1.6514537834795817,14
11,QAOA,2,5.97167145521783,14
11,QAOA,4,5.971671455217816,14
11,QAOA,6,2.6008660382938267,14
11,QAOA,8,1.8920711743525658,14
11,QAOA,10,1.7034218333589202,14
11,QAOA,12,1.117598555730396,14
11,QAOA,14,1.968730142737268,14
11,QAOA,16,5.781361784820373,14
11,QAOA,18,5.8026702808498705,14
12,ADAPT,2,5.623412019450534,14
12,ADAPT,3,5.130067220210979,14
12,ADAPT,4,3.3063869236623127,14
12,ADAPT,5,2.655980608366793,14
12,ADAPT,6,2.372183103865318,14
12,ADAPT,7,2.271329863665038,14
